Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Fumbles,Fumbles,Fumbles,Fumbles,Fumbles,Unnamed: 17_level_0,Tackles,Tackles,Tackles,Tackles,Unnamed: 22_level_0,Unnamed: 23_level_0
Rk,Player,Age,Team,Pos,G,GS,Int,Yds,IntTD,Lng,PD,FF,Fmb,FR,Yds,FRTD,Sk,Comb,Solo,Ast,TFL,Sfty,Awards
769,Thomas Jones,26,CHI,RB,14,14,0,0,0,0,0.0,0,2,0,0,0,0.0,,,,,0,
770,Jevon Kearse,28,PHI,LDE,14,14,0,0,0,0,6.0,2,0,1,0,0,7.5,31.0,27.0,4.0,6.0,0,
771,Eddie Kennison,31,KAN,WR,14,14,0,0,0,0,0.0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0,
772,Byron Leftwich,24,JAX,QB,14,14,0,0,0,0,0.0,0,5,3,0,0,0.0,0.0,0.0,0.0,0.0,0,
773,Deuce McAllister,26,NOR,RB,14,14,0,0,0,0,0.0,0,5,2,0,0,0.0,0.0,0.0,0.0,0.0,0,
774,Damion McIntosh,27,MIA,LT,14,14,0,0,0,0,0.0,0,0,2,0,0,0.0,0.0,0.0,0.0,0.0,0,
775,Kenny Mixon,29,MIN,LDE,14,14,0,0,0,0,2.0,0,0,0,0,0,2.5,46.0,28.0,18.0,3.0,0,
776,Terrell Owens,31,PHI,WR,14,14,0,0,0,0,0.0,0,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0,"PB,AP-1,AP OPoY-2"
777,Jeff Saturday,29,IND,C,14,14,0,0,0,0,0.0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0,
778,Derek Smith,29,SFO,MLB,14,14,0,0,0,0,3.0,0,0,2,46,1,1.5,110.0,80.0,30.0,5.0,0,
779,John St. Clair,27,MIA,RT,14,14,0,0,0,0,0.0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0,
780,Fred Taylor,28,JAX,RB,14,14,0,0,0,0,0.0,0,3,0,0,0,0.0,0.0,0.0,0.0,0.0,0,
781,Orlando Brown,34,BAL,RT,14,13,0,0,0,0,0.0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0,
782,Kerry Collins,32,OAK,QB,14,13,0,0,0,0,0.0,0,7,3,-21,0,0.0,0.0,0.0,0.0,0.0,0,
783,Chris Draft,28,ATL,MLB,14,13,1,33,0,33,3.0,1,0,0,0,0,0.0,57.0,42.0,15.0,2.0,0,
784,Cory Hall,28,ATL,FS,14,13,0,0,0,0,2.0,0,0,1,0,0,0.0,53.0,42.0,11.0,2.0,0,
785,Josh McCown,25,ARI,QB,14,13,0,0,0,0,0.0,0,12,2,0,0,0.0,0.0,0.0,0.0,0.0,0,
786,Ben Roethlisberger,22,PIT,QB,14,13,0,0,0,0,0.0,0,2,0,-6,0,0.0,0.0,0.0,0.0,0.0,0,AP ORoY-1
787,Ian Scott,23,CHI,RDT,14,13,0,0,0,0,3.0,0,0,1,9,0,2.0,45.0,35.0,10.0,9.0,0,
788,Mark Simoneau,27,PHI,LLB/MLB,14,13,0,0,0,0,1.0,1,0,1,7,0,1.5,49.0,34.0,15.0,3.0,0,
789,Jermaine Wiggins,29,MIN,TE,14,13,0,0,0,0,0.0,0,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0,
790,Anthony Adams,24,SFO,LDT,14,12,0,0,0,0,2.0,1,0,0,0,0,0.0,48.0,41.0,7.0,6.0,0,
791,Howard Green,25,NOR,LDT,14,12,0,0,0,0,0.0,1,0,0,0,0,0.0,28.0,18.0,10.0,1.0,0,
792,Kindal Moorehead,26,CAR,RDT,14,12,1,17,1,17,4.0,0,0,1,0,0,2.0,38.0,31.0,7.0,7.0,0,
793,Tutan Reyes,27,CAR,RG/LG,14,12,0,0,0,0,0.0,0,0,0,0,0,0.0,1.0,1.0,0.0,0.0,0,
794,Roy Williams,23,DET,WR,14,12,0,0,0,0,1.0,0,1,0,0,0,0.0,1.0,0.0,1.0,0.0,0,
795,Antoine Winfield,27,MIN,LCB,14,12,3,89,0,56,8.0,3,0,1,0,0,0.0,88.0,72.0,16.0,3.0,0,
796,Mike Alstott,31,TAM,FB,14,11,0,0,0,0,0.0,0,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0,
797,Ahmad Carroll,21,GNB,LCB,14,11,1,0,0,0,8.0,0,0,1,40,1,2.0,49.0,46.0,3.0,5.0,0,
798,Robert Thomas,24,STL,MLB,14,11,0,0,0,0,1.0,0,0,0,0,0,0.0,56.0,41.0,15.0,3.0,0,
799,Marques Anderson,25,OAK,SS,14,10,1,23,0,23,2.0,1,0,2,0,0,0.0,74.0,56.0,18.0,2.0,0,
800,Mark Fields,32,CAR,LLB,14,10,1,14,0,14,3.0,1,0,1,0,0,4.0,62.0,50.0,12.0,10.0,0,"PB,AP CPoY-2"
801,Chris Hoke,28,PIT,NT,14,10,0,0,0,0,0.0,0,0,0,0,0,1.0,39.0,22.0,17.0,4.0,0,
802,Jamie Winborn,25,SFO,RLB,14,10,1,1,0,1,8.0,2,0,2,10,0,4.5,63.0,54.0,9.0,5.0,0,
803,William Bartee,27,KAN,RCB,14,9,0,0,0,0,7.0,0,0,0,0,0,1.5,46.0,40.0,6.0,1.0,0,
804,Napoleon Harris,25,OAK,RLB,14,9,0,0,0,0,1.0,0,0,0,0,0,0.0,61.0,47.0,14.0,4.0,0,
805,Brad Hoover,28,CAR,FB,14,9,0,0,0,0,0.0,0,0,2,0,0,0.0,3.0,3.0,0.0,0.0,0,
806,Robert Royal,25,WAS,TE,14,9,0,0,0,0,1.0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0,
807,Antuan Edwards,27,2TM,FS,14,13,0,0,0,0,10.0,1,0,0,0,0,1.0,66.0,48.0,18.0,1.0,0,
807,Antuan Edwards,27,MIA,FS,8,8,0,0,0,0,6.0,1,0,0,0,0,1.0,36.0,24.0,12.0,1.0,0,
807,Antuan Edwards,27,STL,FS,6,5,0,0,0,0,4.0,0,0,0,0,0,0.0,30.0,24.0,6.0,0.0,0,
808,Orlando Ruff,28,NOR,MLB,14,8,1,0,0,0,3.0,0,0,0,0,0,0.0,79.0,58.0,21.0,1.0,0,
809,Randy Starks,21,TEN,RDT,14,8,0,0,0,0,3.0,1,0,2,0,0,4.5,28.0,17.0,11.0,4.0,0,
810,Rex Hadnot,22,MIA,RG,14,7,0,0,0,0,0.0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0,
811,Ben Troupe,22,TEN,TE,14,7,0,0,0,0,0.0,0,2,1,0,0,0.0,0.0,0.0,0.0,0.0,0,
812,Shad Meier,26,TEN,TE,14,6,0,0,0,0,0.0,0,1,1,0,0,0.0,2.0,2.0,0.0,0.0,0,
813,Bryan Thomas,25,NYJ,RDE,14,6,0,0,0,0,1.0,0,0,0,0,0,1.5,43.0,28.0,15.0,6.0,0,
814,Barry Gardner,28,CLE,MLB,14,5,1,30,0,30,2.0,0,0,1,0,0,0.0,41.0,26.0,15.0,0.0,0,
815,Artrell Hawkins,28,CAR,DB,14,4,1,9,0,9,6.0,3,1,0,0,0,0.0,29.0,24.0,5.0,3.0,0,
816,Patrick Pass,27,NWE,FB,14,4,0,0,0,0,0.0,0,1,0,0,0,0.0,12.0,12.0,0.0,0.0,0,
817,Rashad Baker,22,BUF,DB,14,3,1,26,0,26,2.0,1,0,0,0,0,0.0,23.0,14.0,9.0,0.0,0,
818,Aaron Beasley,31,ATL,DB,14,3,4,115,0,85,7.0,2,0,0,0,0,1.0,24.0,21.0,3.0,2.0,0,
819,Steven Jackson,21,STL,RB,14,3,0,0,0,0,0.0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0,
820,Kyle Johnson,26,DEN,RB,14,3,0,0,0,0,0.0,0,0,0,0,0,0.0,9.0,7.0,2.0,0.0,0,
821,Ma'ake Kemoeatu,25,BAL,DT,14,3,0,0,0,0,0.0,0,0,0,0,0,0.0,28.0,20.0,8.0,0.0,0,
822,LeVar Woods,26,ARI,LB,14,3,0,0,0,0,1.0,0,0,1,0,0,0.0,32.0,24.0,8.0,2.0,0,
823,Vernon Carey,23,MIA,T,14,2,0,0,0,0,,0,0,1,0,0,0.0,,,,,0,
824,Ron Dayne,26,NYG,RB,14,2,0,0,0,0,0.0,0,0,1,0,0,0.0,1.0,1.0,0.0,0.0,0,
825,Jeff Dugan,23,MIN,TE,14,2,0,0,0,0,0.0,0,0,0,0,0,0.0,2.0,2.0,0.0,0.0,0,
826,Corey Fuller,33,BAL,DB,14,2,0,0,0,0,0.0,0,0,0,0,0,0.0,23.0,17.0,6.0,4.0,0,
827,Saleem Rasheed,23,SFO,LB,14,2,0,0,0,0,2.0,1,0,1,0,0,0.0,27.0,21.0,6.0,0.0,0,
828,DeQuincy Scott,26,SDG,DT,14,2,0,0,0,0,2.0,0,0,0,0,0,1.5,19.0,14.0,5.0,6.0,0,
829,Ron Warner,29,WAS,DE,14,2,1,39,0,39,1.0,0,0,0,0,0,3.5,12.0,9.0,3.0,6.0,0,
830,Rocky Bernard,25,SEA,DT,14,1,0,0,0,0,6.0,0,0,1,0,0,3.5,39.0,26.0,13.0,5.0,0,
831,Jared Clauss,23,TEN,DT,14,1,0,0,0,0,1.0,0,0,0,0,0,0.0,7.0,4.0,3.0,1.0,0,
832,Kevin Garrett,24,STL,DB,14,1,0,0,0,0,4.0,0,0,0,0,0,0.0,21.0,16.0,5.0,2.0,0,
833,Robert Geathers,21,CIN,DE,14,1,1,36,1,36,6.0,1,0,0,0,0,3.5,16.0,9.0,7.0,3.0,0,
834,Arlen Harris,24,STL,RB,14,1,0,0,0,0,0.0,0,1,0,0,0,0.0,5.0,4.0,1.0,0.0,0,
835,Raylee Johnson,34,DEN,DE,14,1,0,0,0,0,1.0,1,0,0,0,0,1.0,12.0,6.0,6.0,1.0,0,
836,Michael Lewis,33,NOR,WR,14,1,0,0,0,0,0.0,0,1,0,0,0,0.0,8.0,7.0,1.0,0.0,0,
837,Todd McMillon,31,CHI,DB,14,1,0,0,0,0,1.0,0,0,2,0,0,0.0,18.0,14.0,4.0,0.0,0,
838,Antwan Peek,25,HOU,LB,14,1,1,20,0,20,1.0,1,0,1,66,1,2.0,20.0,15.0,5.0,2.0,0,
839,J.R. Reed,22,PHI,DB,14,1,0,0,0,0,1.0,0,0,0,0,0,0.0,24.0,23.0,1.0,1.0,0,
840,Robert Reynolds,23,TEN,LB,14,1,0,0,0,0,0.0,0,0,0,0,0,0.0,14.0,7.0,7.0,0.0,0,
841,Dario Romero,26,MIA,DT,14,1,0,0,0,0,1.0,0,0,0,0,0,3.5,21.0,15.0,6.0,4.0,0,
842,T.J. Slaughter,27,BAL,LB,14,1,0,0,0,0,0.0,1,0,0,0,0,0.0,11.0,10.0,1.0,0.0,0,
843,R-Kal Truluck,30,GNB,DE,14,1,0,0,0,0,0.0,0,0,0,0,0,2.5,13.0,12.0,1.0,2.0,0,
844,Michael Turner,22,SDG,RB,14,1,0,0,0,0,0.0,0,1,0,0,0,0.0,2.0,2.0,0.0,0.0,0,
845,Moe Williams,30,MIN,RB,14,1,0,0,0,0,0.0,0,0,1,0,0,0.0,5.0,3.0,2.0,0.0,0,
846,Brian Allen,26,CAR,LB,14,0,1,21,0,21,1.0,0,0,0,0,0,0.0,22.0,17.0,5.0,0.0,0,
847,Arnaz Battle,24,SFO,WR,14,0,0,0,0,0,0.0,0,2,3,0,0,0.0,14.0,13.0,1.0,0.0,0,
848,Tatum Bell,23,DEN,RB,14,0,0,0,0,0,0.0,0,1,0,0,0,0.0,4.0,4.0,0.0,0.0,0,
849,Patrick Chukwurah,25,DEN,LB,14,0,0,0,0,0,1.0,0,0,0,0,0,1.0,9.0,6.0,3.0,1.0,0,
850,Marquis Cooper,22,TAM,LB,14,0,0,0,0,0,0.0,0,0,0,0,0,0.0,9.0,9.0,0.0,0.0,0,
851,Jason Craft,28,NOR,DB,14,0,0,0,0,0,3.0,1,0,0,0,0,0.0,23.0,20.0,3.0,0.0,0,
852,Rod Davis,23,MIN,LB,14,0,0,0,0,0,0.0,0,0,0,0,0,0.0,9.0,8.0,1.0,0.0,0,
853,Jimmy Farris,26,ATL,WR,14,0,0,0,0,0,0.0,0,0,0,0,0,0.0,5.0,4.0,1.0,0.0,0,
854,Vernon Fox,25,DET,DB,14,0,0,0,0,0,0.0,0,0,0,0,0,0.0,7.0,6.0,1.0,0.0,0,
855,Akbar Gbaja-Biamila,25,OAK,DE,14,0,0,0,0,0,2.0,0,0,0,0,0,1.0,14.0,11.0,3.0,3.0,0,
856,Clinton Hart,27,SDG,DB,14,0,1,13,0,13,2.0,0,0,0,0,0,0.0,24.0,18.0,6.0,0.0,0,
857,Darrell Hill,25,TEN,WR,14,0,0,0,0,0,0.0,0,0,1,0,0,0.0,13.0,10.0,3.0,0.0,0,
858,Chris Horn,27,KAN,WR,14,0,0,0,0,0,0.0,0,0,0,0,0,0.0,5.0,5.0,0.0,0.0,0,
859,Jason Horton,24,GNB,DB,14,0,0,0,0,0,0.0,0,0,0,0,0,0.0,20.0,16.0,4.0,0.0,0,
860,Chidi Iwuoma,26,PIT,DB,14,0,0,0,0,0,0.0,1,0,0,0,0,0.0,21.0,17.0,4.0,0.0,0,
861,Tyoka Jackson,33,STL,DT,14,0,0,0,0,0,2.0,0,0,0,0,0,4.0,33.0,30.0,3.0,8.0,0,
862,Mark Jones,24,NYG,WR,14,0,0,0,0,0,0.0,0,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0,
863,Dane Looker,28,STL,WR,14,0,0,0,0,0,0.0,0,1,0,0,0,0.0,1.0,1.0,0.0,0.0,0,
864,Jim Maxwell,23,NYG,LB,14,0,0,0,0,0,0.0,0,0,0,0,0,1.0,12.0,8.0,4.0,2.0,0,
865,Quintin Mikell,24,PHI,DB,14,0,1,0,0,0,1.0,1,0,1,0,0,0.0,25.0,21.0,4.0,1.0,0,
866,Hanik Milligan,25,SDG,DB,14,0,0,0,0,0,1.0,0,0,0,0,0,0.0,19.0,16.0,3.0,0.0,0,
867,Calvin Pace,24,ARI,DE,14,0,0,0,0,0,5.0,2,0,0,0,0,4.5,19.0,14.0,5.0,2.0,0,
868,Adrian Peterson,25,CHI,RB,14,0,0,0,0,0,0.0,0,0,0,0,0,0.0,21.0,16.0,5.0,0.0,0,
869,Tyrone Rogers,30,CLE,DE,14,0,0,0,0,0,1.0,0,0,0,0,0,1.5,22.0,17.0,5.0,3.0,0,
870,Michael Stone,26,ARI,DB,14,0,0,0,0,0,0.0,0,0,0,0,0,0.0,18.0,14.0,4.0,0.0,0,
871,Robert Tate,31,ARI,DB,14,0,0,0,0,0,2.0,1,0,0,0,0,0.0,20.0,17.0,3.0,0.0,0,
872,Joey Thomas,24,GNB,DB,14,0,0,0,0,0,1.0,1,0,0,0,0,0.0,20.0,19.0,1.0,0.0,0,
873,LaBrandon Toefield,24,JAX,RB,14,0,0,0,0,0,0.0,0,1,0,0,0,0.0,,,,,0,
874,Wes Welker,23,MIA,WR,14,0,0,0,0,0,0.0,0,4,1,0,0,0.0,5.0,3.0,2.0,0.0,0,
875,Jimmy Wyrick,28,MIA,DB,14,0,0,0,0,0,0.0,0,0,0,0,0,0.0,14.0,11.0,3.0,0.0,0,
876,Idrees Bashir,26,IND,FS,13,13,0,0,0,0,1.0,1,0,1,0,0,0.0,58.0,41.0,17.0,2.0,0,
877,Dre' Bly,27,DET,RCB,13,13,4,107,1,55,19.0,0,0,0,0,0,0.0,38.0,32.0,6.0,1.0,0,PB
878,Roderick Coleman,28,ATL,LDT,13,13,1,39,1,39,6.0,3,0,1,0,0,11.5,41.0,32.0,9.0,14.0,0,
879,Jeff Faine,23,CLE,C,13,13,0,0,0,0,0.0,0,2,1,-47,0,0.0,0.0,0.0,0.0,0.0,0,
880,Clark Haggans,27,PIT,LOLB,13,13,0,0,0,0,1.0,2,0,1,0,0,6.0,37.0,29.0,8.0,7.0,0,
881,Steve Heiden,28,CLE,TE,13,13,0,0,0,0,0.0,0,1,2,0,0,0.0,0.0,0.0,0.0,0.0,0,
882,Randy Moss,27,MIN,WR,13,13,0,0,0,0,0.0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0,
883,Carson Palmer,25,CIN,QB,13,13,0,0,0,0,0.0,0,2,0,0,0,0.0,1.0,1.0,0.0,0.0,0,
884,Chad Pennington,28,NYJ,QB,13,13,0,0,0,0,0.0,0,5,1,-3,0,0.0,0.0,0.0,0.0,0.0,0,
885,Michael Pittman,29,TAM,RB,13,13,0,0,0,0,0.0,0,6,0,0,0,0.0,0.0,0.0,0.0,0.0,0,
886,Zach Thomas,31,MIA,MLB,13,13,0,0,0,0,4.0,0,0,0,0,0,2.0,145.0,85.0,60.0,9.0,0,
887,Gerard Warren,26,CLE,LDT,13,13,0,0,0,0,0.0,2,0,0,0,0,4.0,19.0,13.0,6.0,3.0,0,
888,Darren Howard,28,NOR,RDE,13,12,0,0,0,0,1.0,3,0,3,0,0,11.0,46.0,36.0,10.0,10.0,0,
889,Johnnie Morton,33,KAN,WR,13,12,0,0,0,0,0.0,0,2,1,0,0,0.0,0.0,0.0,0.0,0.0,0,
890,Alshermond Singleton,29,DAL,LLB,13,12,0,0,0,0,1.0,0,0,0,0,0,0.0,48.0,35.0,13.0,1.0,0,
891,Brian Westbrook,25,PHI,RB,13,12,0,0,0,0,0.0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0,PB
892,Charles Woodson,28,OAK,RCB,13,12,1,25,0,25,9.0,2,0,1,0,0,2.5,74.0,59.0,15.0,1.0,0,
893,Cory Schlesinger,32,DET,FB,13,11,0,0,0,0,0.0,0,0,0,0,0,0.0,1.0,1.0,0.0,0.0,0,
894,Renaldo Hill,26,ARI,LCB,13,10,1,2,0,2,10.0,1,0,0,0,0,1.0,52.0,44.0,8.0,6.0,0,
895,Aeneas Williams,36,STL,FS,13,10,0,0,0,0,2.0,2,0,0,0,0,0.0,48.0,40.0,8.0,0.0,0,
896,Chris Hovan,26,MIN,LDT,13,9,0,0,0,0,2.0,0,0,1,0,0,1.5,20.0,11.0,9.0,2.0,0,
897,Eddie George,31,DAL,RB,13,8,0,0,0,0,0.0,0,3,1,0,0,0.0,0.0,0.0,0.0,0.0,0,
898,Sammy Morris,27,MIA,RB,13,8,0,0,0,0,0.0,0,1,0,0,0,0.0,3.0,3.0,0.0,0.0,0,
899,Asante Samuel,23,NWE,RCB,13,8,1,34,1,34,12.0,3,0,0,0,0,0.0,39.0,37.0,2.0,2.0,0,
900,Bobby Engram,31,SEA,WR,13,7,0,0,0,0,0.0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0,
901,Dexter McCleon,31,KAN,RCB,13,6,2,23,0,23,9.0,0,0,1,0,0,0.0,36.0,30.0,6.0,1.0,0,
902,Chidi Ahanotu,34,2TM,DE,13,5,0,0,0,0,0.0,0,0,0,0,0,4.5,19.0,13.0,6.0,4.0,0,
902,Chidi Ahanotu,34,MIA,DE,5,0,0,0,0,0,0.0,0,0,0,0,0,1.0,3.0,2.0,1.0,1.0,0,
902,Chidi Ahanotu,34,TAM,RDT,8,5,0,0,0,0,0.0,0,0,0,0,0,3.5,16.0,11.0,5.0,3.0,0,
903,Robert Ferguson,25,GNB,WR,13,5,0,0,0,0,0.0,0,1,1,16,0,0.0,3.0,2.0,1.0,0.0,0,
904,Drayton Florence,24,SDG,RCB,13,5,4,54,0,40,8.0,0,1,0,0,0,0.0,36.0,31.0,5.0,2.0,0,
905,Cory Bird,26,IND,DB,13,4,0,0,0,0,0.0,0,0,0,0,0,0.0,45.0,35.0,10.0,0.0,0,
906,Eric Brown,29,HOU,DB,13,4,0,0,0,0,0.0,0,0,0,0,0,0.0,15.0,9.0,6.0,0.0,0,
907,Ross Kolodziej,26,ARI,DT,13,4,0,0,0,0,0.0,0,0,0,0,0,1.0,10.0,10.0,0.0,1.0,0,
908,Josh Parry,26,PHI,RB,13,4,0,0,0,0,0.0,0,0,0,0,0,0.0,1.0,1.0,0.0,0.0,0,
909,Antowain Smith,32,TEN,RB,13,4,0,0,0,0,0.0,0,2,1,0,0,0.0,0.0,0.0,0.0,0.0,0,
910,Joselio Hanson,23,SFO,DB,13,3,0,0,0,0,6.0,0,0,0,0,0,1.0,20.0,18.0,2.0,1.0,0,
911,Caleb Miller,24,CIN,LB,13,3,0,0,0,0,0.0,0,0,1,0,0,0.0,35.0,22.0,13.0,2.0,0,
912,Eddie Moore,24,MIA,LB,13,3,0,0,0,0,2.0,0,0,2,0,0,0.0,35.0,27.0,8.0,1.0,0,
913,Trev Faulk,23,STL,LB,13,2,0,0,0,0,0.0,0,0,0,0,0,0.0,40.0,29.0,11.0,2.0,0,
914,Travis LaBoy,23,TEN,DE,13,2,0,0,0,0,0.0,0,0,1,0,0,3.5,21.0,13.0,8.0,1.0,0,
915,Dexter Reid,23,NWE,DB,13,2,0,0,0,0,2.0,1,0,1,0,0,0.0,25.0,16.0,9.0,0.0,0,
916,Hollis Thomas,30,PHI,DT,13,2,0,0,0,0,1.0,0,0,1,0,0,0.0,21.0,17.0,4.0,5.0,0,
917,Stephen Trejo,27,2TM,FB,13,2,0,0,0,0,0.0,0,0,0,0,0,0.0,4.0,4.0,0.0,0.0,0,
917,Stephen Trejo,27,DET,FB,11,2,0,0,0,0,0.0,0,0,0,0,0,0.0,3.0,3.0,0.0,0.0,0,
917,Stephen Trejo,27,STL,FB,2,0,0,0,0,0,0.0,0,0,0,0,0,0.0,1.0,1.0,0.0,0.0,0,
918,Jonathan Carter,25,NYJ,WR,13,1,0,0,0,0,0.0,0,2,0,0,0,0.0,,,,,0,
919,Jermaine Haley,31,WAS,DT,13,1,0,0,0,0,0.0,1,0,1,0,0,1.0,9.0,8.0,1.0,0.0,0,
920,Bethel Johnson,25,NWE,WR,13,1,0,0,0,0,0.0,0,2,1,0,0,0.0,0.0,0.0,0.0,0.0,0,
921,Roman Phifer,36,NWE,LB,13,1,1,26,0,26,2.0,0,0,1,0,0,1.5,40.0,30.0,10.0,3.0,0,
922,Cliff Russell,25,CIN,WR,13,1,0,0,0,0,0.0,0,2,1,0,0,0.0,1.0,1.0,0.0,0.0,0,
923,Reggie Swinton,29,DET,WR,13,1,0,0,0,0,0.0,0,1,0,0,0,0.0,1.0,1.0,0.0,0.0,0,
924,Ike Taylor,24,PIT,DB,13,1,1,0,0,0,4.0,0,1,0,0,0,0.0,16.0,10.0,6.0,0.0,0,
925,Frank Walker,24,NYG,DB,13,1,2,20,0,10,3.0,1,0,0,0,0,0.0,23.0,21.0,2.0,0.0,0,
926,Yeremiah Bell,26,MIA,DB,13,0,0,0,0,0,1.0,0,0,0,0,0,0.0,10.0,8.0,2.0,0.0,0,
927,Juran Bolden,30,JAX,DB,13,0,0,0,0,0,1.0,0,0,0,0,0,0.0,23.0,19.0,4.0,1.0,0,
928,Jack Brewer,25,NYG,DB,13,0,0,0,0,0,0.0,0,0,0,0,0,0.0,17.0,11.0,6.0,0.0,0,
929,Cornell Brown,29,BAL,LB,13,0,0,0,0,0,0.0,0,0,0,0,0,0.0,19.0,15.0,4.0,1.0,0,
930,Roderick Bryant,23,NYJ,DB,13,0,0,0,0,0,1.0,0,0,0,0,0,0.0,4.0,4.0,0.0,0.0,0,
931,Rock Cartwright,25,WAS,FB,13,0,0,0,0,0,0.0,0,0,0,0,0,0.0,7.0,5.0,2.0,0.0,0,
932,Jon Dorenbos,24,BUF,LS,13,0,0,0,0,0,0.0,0,0,0,0,0,0.0,8.0,6.0,2.0,0.0,0,
933,T.J. Duckett,23,ATL,RB,13,0,0,0,0,0,0.0,0,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0,
934,Troy Evans,27,HOU,LB,13,0,0,0,0,0,0.0,0,0,0,0,0,0.0,9.0,8.0,1.0,0.0,0,
935,Verron Haynes,25,PIT,RB,13,0,0,0,0,0,0.0,0,0,1,2,0,0.0,9.0,8.0,1.0,0.0,0,
936,Ellis Johnson,31,DEN,DT,13,0,1,32,1,32,1.0,0,0,0,0,0,3.0,16.0,15.0,1.0,5.0,0,
937,Brett Keisel,26,PIT,DE,13,0,0,0,0,0,0.0,0,0,0,0,0,0.0,9.0,5.0,4.0,0.0,0,
938,Gerome Sapp,23,IND,DB,13,0,0,0,0,0,0.0,0,0,0,0,0,0.0,30.0,25.0,5.0,0.0,0,
939,Bart Scott,24,BAL,LB,13,0,0,0,0,0,0.0,0,0,1,0,0,0.0,28.0,18.0,10.0,1.0,0,
940,Dante Wesley,25,CAR,DB,13,0,0,0,0,0,0.0,0,0,0,0,0,0.0,20.0,18.0,2.0,1.0,0,
941,Cameron Worrell,25,CHI,DB,13,0,0,0,0,0,0.0,1,0,0,0,0,1.0,19.0,18.0,1.0,1.0,0,
942,John Abraham,26,NYJ,RDE,12,12,0,0,0,0,2.0,3,0,1,0,0,9.5,49.0,35.0,14.0,13.0,0,PB
943,Mark Campbell,29,BUF,TE,12,12,0,0,0,0,0.0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0,
944,Chris Claiborne,26,MIN,RLB,12,12,1,15,1,15,5.0,1,0,1,0,0,1.0,57.0,39.0,18.0,2.0,0,
945,Marcus Coleman,30,HOU,FS,12,12,2,116,1,102,9.0,0,0,0,0,0,0.0,56.0,45.0,11.0,0.0,0,
946,Ed Jasper,31,ATL,RDT,12,12,0,0,0,0,0.0,2,0,2,0,0,2.0,34.0,27.0,7.0,5.0,0,
947,Jamal Lewis,25,BAL,RB,12,12,0,0,0,0,0.0,0,2,1,-2,0,0.0,0.0,0.0,0.0,0.0,0,
948,Dan Morgan,26,CAR,MLB,12,12,2,20,0,11,6.0,1,0,2,0,0,2.0,102.0,79.0,23.0,2.0,0,PB
949,Jonathan Ogden,30,BAL,LT,12,12,0,0,0,0,,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0,"PB,AP-2"
950,Adewale Ogunleye,27,CHI,LDE,12,12,0,0,0,0,2.0,1,0,1,7,0,5.0,38.0,29.0,9.0,7.0,1,
951,Trey Teague,30,BUF,C,12,12,0,0,0,0,0.0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0,
952,Matt Birk,28,MIN,C,12,11,0,0,0,0,,0,2,0,-31,0,0.0,,,,,0,PB
953,Derrick Burgess,26,PHI,RDE,12,11,0,0,0,0,4.0,0,0,0,0,0,2.5,24.0,19.0,5.0,4.0,0,
954,Samari Rolle,28,TEN,RCB,12,11,1,0,0,0,7.0,0,0,2,5,0,0.0,28.0,27.0,1.0,0.0,0,
955,Greg Wesley,26,KAN,SS,12,11,4,92,0,65,7.0,4,0,0,0,0,0.0,70.0,63.0,7.0,0.0,0,
956,Sammy Davis,24,SDG,LCB,12,10,1,4,0,4,10.0,0,0,0,0,0,0.0,38.0,32.0,6.0,0.0,0,
957,Kim Herring,29,CIN,SS,12,10,1,0,0,0,6.0,1,0,0,0,0,0.0,64.0,51.0,13.0,4.0,0,
958,Victor Hobson,24,NYJ,LLB,12,10,1,2,0,2,3.0,0,0,0,0,0,0.0,45.0,30.0,15.0,4.0,0,
959,Daylon McCutcheon,28,CLE,RCB,12,10,2,0,0,2,9.0,0,0,0,0,0,0.0,50.0,45.0,5.0,0.0,0,
960,Deltha O'Neal,27,CIN,LCB,12,10,4,60,1,31,15.0,1,0,0,0,0,1.0,40.0,35.0,5.0,1.0,0,
961,Glenn Earl,23,HOU,SS,12,9,0,0,0,0,0.0,0,0,0,0,0,0.0,45.0,36.0,9.0,2.0,0,
